domain,hyhg,hakno,bb,sbb,rank,mileage,major,double,enrolled_courses,graduation,first_enroll,credits_rate,previous_credits_rate,grade,enrolled,etc
H1,20161,STA3109,01,00,102,1,Y,Y,1,Y,N,1.0000,0.8333,4,X, 
H1,20161,STA3126,01,00,1,18,Y,Y,6,N,Y,0.3888,1.0000,2,O,* 
H1,20161,STA3126,01,00,2,18,Y,N,6,N,Y,0.9047,1.0000,4,O, 
H1,20161,STA3126,01,00,3,18,Y,N,6,N,Y,0.8789,1.0000,4,O, 
H1,20161,STA3126,01,00,4,18,Y,N,6,N,Y,0.8234,1.0000,4,O, 
H1,20161,STA3126,01,00,5,18,Y,N,6,N,Y,0.7936,0.8333,4,O, 
H1,20161,STA3126,01,00,6,18,Y,N,6,N,Y,0.7698,0.8333,4,O, 
H1,20161,STA3126,01,00,7,18,Y,N,6,N,Y,0.7222,1.0000,3,O, 
H1,20161,STA3126,01,00,8,18,Y,N,6,N,Y,0.6349,0.9444,3,O, 
H1,20161,STA3126,01,00,9,18,Y,Y,6,N,Y,0.5873,1.0000,3,O, 
H1,20161,STA3126,01,00,10,18,Y,N,6,N,Y,0.5714,1.0000,3,O, 
H1,20161,STA3126,01,00,11,18,Y,N,6,N,Y,0.5555,1.0000,3,O, 
H1,20161,STA3126,01,00,12,18,Y,N,6,N,Y,0.5555,1.0000,3,O, 
H1,20161,STA3126,01,00,13,18,Y,N,6,N,Y,0.5111,0.6315,3,O, 
H1,20161,STA3126,01,00,14,18,Y,Y,6,N,Y,0.5000,0.8750,3,O, 
H1,20161,STA3126,01,00,15,18,Y,Y,6,N,Y,0.5000,0.8333,3,O, 
H1,20161,STA3126,01,00,16,18,Y,Y,6,N,Y,0.4761,1.0000,3,O, 
H1,20161,STA3126,01,00,17,18,Y,Y,6,N,N,1.0000,1.0000,4,O, 
H1,20161,STA3126,01,00,18,18,Y,Y,6,N,N,0.8968,1.0000,4,O, 
H1,20161,STA3126,01,00,19,18,Y,N,6,N,N,0.8730,0.8333,4,O, 
H1,20161,STA3126,01,00,20,18,Y,Y,6,N,N,0.5158,0.6666,4,O, 
H1,20161,STA3126,01,00,21,18,Y,Y,6,N,N,0.4761,0.8333,3,O, 
H1,20161,STA3126,01,00,22,18,Y,N,5,N,Y,0.6444,0.7894,3,O, 
H1,20161,STA3126,01,00,23,18,Y,N,5,N,Y,0.6222,1.0000,3,O, 
H1,20161,STA3126,01,00,24,18,Y,Y,5,N,Y,0.5714,1.0000,3,O, 
H1,20161,STA3126,01,00,25,18,Y,N,4,N,Y,0.8015,0.8333,4,O, 
H1,20161,STA3126,01,00,26,18,N,N,6,Y,Y,1.0000,1.0000,4,X, 
H1,20161,STA3126,01,00,27,18,N,N,6,Y,Y,1.0000,0.8333,4,X, 
H1,20161,STA3126,01,00,28,18,N,N,6,Y,Y,0.9365,1.0000,4,X, 
H1,20161,STA3126,01,00,29,18,N,N,6,Y,Y,0.8571,1.0000,4,X, 
H1,20161,STA3126,01,00,30,18,N,N,6,Y,Y,0.8412,1.0000,4,X, 
H1,20161,STA3126,01,00,31,18,N,N,6,N,Y,0.9841,0.9523,4,X, 
H1,20161,STA3126,01,00,32,18,N,N,6,N,Y,0.8518,1.0000,4,X, 
H1,20161,STA3126,01,00,33,18,N,N,6,N,Y,0.8412,1.0000,4,X, 
H1,20161,STA3126,01,00,34,18,N,N,6,N,Y,0.8357,0.9473,4,X, 
H1,20161,STA3126,01,00,35,18,N,N,6,N,Y,0.8222,1.0000,4,X, 
H1,20161,STA3126,01,00,36,18,N,N,6,N,Y,0.8148,0.9473,4,X, 
H1,20161,STA3126,01,00,37,18,N,N,6,N,Y,0.8015,1.0000,4,X, 
H1,20161,STA3126,01,00,38,18,N,N,6,N,Y,0.8015,1.0000,4,X, 
H1,20161,STA3126,01,00,39,18,N,N,6,N,Y,0.7301,1.0000,4,X, 
H1,20161,STA3126,01,00,40,18,N,N,6,N,Y,0.6825,1.0000,3,O, 
H1,20161,STA3126,01,00,41,18,N,N,6,N,Y,0.6814,0.9473,4,X, 
H1,20161,STA3126,01,00,42,18,N,N,6,N,Y,0.6296,0.7894,3,O, 
H1,20161,STA3126,01,00,43,18,N,N,6,N,Y,0.6052,0.8750,2,O, 
H1,20161,STA3126,01,00,44,18,N,N,6,N,Y,0.5777,1.0000,3,O, 
H1,20161,STA3126,01,00,45,18,N,N,6,N,Y,0.5476,1.0000,3,O, 
H1,20161,STA3126,01,00,46,18,N,N,6,N,Y,0.5317,0.8333,3,O, 
H1,20161,STA3126,01,00,47,18,N,N,6,N,Y,0.5259,0.9473,3,O, 
H1,20161,STA3126,01,00,48,18,N,N,6,N,Y,0.5158,0.8888,3,X, 
H1,20161,STA3126,01,00,49,18,N,N,6,N,Y,0.5000,0.8750,3,X, 
H1,20161,STA3126,01,00,50,18,N,N,6,N,Y,0.5000,0.8750,3,X, 
H1,20161,STA3126,01,00,51,18,N,N,6,N,Y,0.4740,0.7894,3,X, 
H1,20161,STA3126,01,00,52,18,N,N,5,N,Y,0.9142,1.0000,4,X, 
H1,20161,STA3126,01,00,53,18,N,N,5,N,Y,0.8492,1.0000,4,X, 
H1,20161,STA3126,01,00,54,18,N,N,5,N,Y,0.7642,0.9473,4,X, 
H1,20161,STA3126,01,00,55,18,N,N,4,N,Y,0.5952,0.8333,3,X, 
H1,20161,STA3126,01,00,56,18,N,N,3,Y,Y,1.0000,0.1666,4,X, 
H1,20161,STA3126,01,00,57,18,N,N,3,Y,N,1.0000,0.8333,4,X, 
H1,20161,STA3126,01,00,58,18,N,N,1,Y,Y,0.9841,1.0000,4,X, 
H1,20161,STA3126,01,00,59,17,Y,N,6,N,Y,0.7925,0.9473,4,X, 
H1,20161,STA3126,01,00,60,17,N,N,6,N,N,0.6428,0.8888,3,X, 
H1,20161,STA3126,01,00,61,16,Y,N,6,N,Y,0.6349,0.6666,3,X, 
H1,20161,STA3126,01,00,62,16,N,N,6,N,Y,0.5703,0.8421,3,X, 
H1,20161,STA3126,01,00,63,15,Y,N,6,N,Y,0.7619,0.6666,4,X, 
H1,20161,STA3126,01,00,64,14,Y,Y,6,N,Y,0.4365,0.8333,3,X, 
H1,20161,STA3126,01,00,65,14,Y,Y,5,N,Y,0.6904,1.0000,3,X, 
H1,20161,STA3126,01,00,66,14,N,N,6,N,Y,0.5396,1.0000,3,X, 
H1,20161,STA3126,01,00,67,14,N,N,4,N,Y,0.5000,0.9375,3,X, 
H1,20161,STA3126,01,00,68,13,Y,N,6,N,Y,0.7301,0.8333,3,X, 
H1,20161,STA3126,01,00,69,13,Y,Y,6,N,Y,0.4523,0.8333,3,X, 
H1,20161,STA3126,01,00,70,13,Y,Y,6,N,Y,0.2619,0.8333,2,O, 
H1,20161,STA3126,01,00,71,12,Y,Y,6,N,Y,0.4841,0.8333,3,X, 
H1,20161,STA3126,01,00,72,12,Y,Y,6,N,Y,0.3015,0.8611,2,O, 
H1,20161,STA3126,01,00,73,11,Y,N,6,N,Y,0.7857,1.0000,4,X, 
H1,20161,STA3126,01,00,74,11,Y,N,6,N,Y,0.6904,1.0000,3,X, 
H1,20161,STA3126,01,00,75,11,Y,Y,6,N,Y,0.4523,0.7777,3,X, 
H1,20161,STA3126,01,00,76,11,Y,Y,6,N,Y,0.4206,0.9444,2,O, 
H1,20161,STA3126,01,00,77,11,Y,Y,6,N,Y,0.2698,0.8888,2,O, 
H1,20161,STA3126,01,00,78,11,Y,N,6,N,N,0.7185,0.6315,4,X, 
H1,20161,STA3126,01,00,79,10,Y,N,6,N,Y,0.5714,0.8888,3,X, 
H1,20161,STA3126,01,00,80,10,Y,N,6,N,Y,0.4682,1.0000,3,X, 
H1,20161,STA3126,01,00,81,10,Y,Y,6,N,Y,0.3174,0.6666,3,X, 
H1,20161,STA3126,01,00,82,10,Y,Y,5,N,Y,0.2698,0.6944,2,O, 
H1,20161,STA3126,01,00,83,10,N,N,6,Y,Y,0.9206,1.0000,4,X, 
H1,20161,STA3126,01,00,84,10,N,N,6,Y,Y,0.8492,1.0000,4,X, 
H1,20161,STA3126,01,00,85,10,N,N,6,N,Y,0.5071,0.8421,3,X, 
H1,20161,STA3126,01,00,86,9,Y,Y,6,N,Y,0.6031,1.0000,3,X, 
H1,20161,STA3126,01,00,87,9,Y,N,6,N,Y,0.5476,0.8333,3,X, 
H1,20161,STA3126,01,00,88,9,Y,Y,6,N,Y,0.3333,1.0000,2,O, 
H1,20161,STA3126,01,00,89,7,Y,Y,6,N,Y,0.3968,0.6666,3,X, 
H1,20161,STA3126,01,00,90,6,Y,Y,6,N,Y,0.3095,0.9444,2,O, 
H1,20161,STA3126,01,00,91,5,Y,Y,6,N,Y,0.6507,0.8888,3,X, 
H1,20161,STA3126,01,00,92,5,Y,Y,6,N,Y,0.4682,0.6666,3,X, 
H1,20161,STA3126,01,00,93,5,Y,Y,6,N,Y,0.3571,1.0000,2,O, 
H1,20161,STA3126,01,00,94,5,Y,Y,5,N,Y,0.5000,0.8750,3,X, 
H1,20161,STA3126,01,00,95,5,N,N,6,Y,Y,0.8968,1.0000,4,X, 
H1,20161,STA3126,01,00,96,4,Y,Y,6,N,Y,0.3253,1.0000,2,O, 
H1,20161,STA3126,01,00,97,4,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA3126,01,00,98,4,Y,Y,6,N,Y,0.2142,0.5555,2,O, 
H1,20161,STA3126,01,00,99,4,N,N,5,Y,Y,0.9535,1.0000,4,X, 
H1,20161,STA3126,01,00,100,3,Y,Y,6,N,Y,0.1666,0.7222,2,O, 
H1,20161,STA3126,01,00,101,1,Y,Y,6,N,Y,0.3253,1.0000,2,O, 
H1,20161,STA3126,01,00,102,1,Y,Y,6,N,Y,0.2857,1.0000,2,O, 
H1,20161,STA3126,01,00,103,1,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,STA3126,01,00,104,1,Y,Y,6,N,Y,0.2619,0.8888,2,O, 
H1,20161,STA3126,01,00,105,1,Y,Y,5,N,Y,0.5000,0.8750,3,X, 
H1,20161,STA3126,01,00,106,1,Y,Y,5,N,Y,0.2777,1.0000,2,O, 
H1,20161,STA3126,01,00,107,1,N,N,6,N,N,1.0000,0.5000,4,X, 
H1,20161,STA3111,01,00,1,18,Y,N,6,Y,Y,0.8518,1.0000,4,O, 
H1,20161,STA3111,01,00,2,18,Y,N,6,Y,Y,0.8222,0.9473,4,O, 
H1,20161,STA3111,01,00,3,18,Y,Y,6,Y,N,1.0000,1.0000,4,O, 
H1,20161,STA3111,01,00,4,18,Y,Y,6,Y,N,0.9365,0.5000,4,O, 
H1,20161,STA3111,01,00,5,18,Y,Y,6,N,Y,1.0000,1.0000,4,O, 
H1,20161,STA3111,01,00,6,18,Y,N,6,N,Y,1.0000,0.8333,4,O, 
H1,20161,STA3111,01,00,7,18,Y,Y,6,N,Y,0.8492,1.0000,4,O, 
H1,20161,STA3111,01,00,8,18,Y,N,6,N,Y,0.8074,0.8421,4,O, 
H1,20161,STA3111,01,00,9,18,Y,Y,6,N,Y,0.8015,0.8333,4,O, 
H1,20161,STA3111,01,00,10,18,Y,N,6,N,Y,0.7925,0.9473,4,O, 
H1,20161,STA3111,01,00,11,18,Y,Y,6,N,Y,0.7063,0.6666,3,O, 
H1,20161,STA3111,01,00,12,18,Y,N,6,N,Y,0.6349,0.9444,3,O, 
H1,20161,STA3111,01,00,13,18,Y,Y,6,N,Y,0.5555,0.8888,3,O, 
H1,20161,STA3111,01,00,14,18,Y,Y,6,N,Y,0.5317,0.9444,3,O, 
H1,20161,STA3111,01,00,15,18,Y,Y,6,N,Y,0.5000,0.8333,3,O, 
H1,20161,STA3111,01,00,16,18,Y,Y,6,N,Y,0.4920,1.0000,3,O, 
H1,20161,STA3111,01,00,17,18,Y,Y,6,N,Y,0.4761,1.0000,3,O, 
H1,20161,STA3111,01,00,18,18,Y,N,5,Y,Y,0.8814,0.9473,4,O, 
H1,20161,STA3111,01,00,19,18,Y,N,5,Y,Y,0.8814,0.9473,4,O, 
H1,20161,STA3111,01,00,20,18,Y,Y,5,N,Y,0.6746,0.8333,3,O, 
H1,20161,STA3111,01,00,21,18,Y,N,2,Y,Y,1.0000,0.8333,4,O, 
H1,20161,STA3111,01,00,22,18,Y,Y,2,N,N,1.0000,0.6666,4,O, 
H1,20161,STA3111,01,00,23,18,Y,Y,1,Y,N,1.0000,0.1666,4,O, 
H1,20161,STA3111,01,00,24,18,N,N,6,Y,Y,1.0000,1.0000,4,O, 
H1,20161,STA3111,01,00,25,18,N,N,6,N,Y,0.8571,0.8333,4,O, 
H1,20161,STA3111,01,00,26,18,N,N,5,N,Y,0.5481,0.9473,3,O, 
H1,20161,STA3111,01,00,27,17,Y,Y,6,N,Y,0.5158,0.8333,3,O, 
H1,20161,STA3111,01,00,28,16,Y,N,6,N,Y,0.7698,0.8333,4,O, 
H1,20161,STA3111,01,00,29,16,Y,Y,6,N,Y,0.6825,0.8333,3,O, 
H1,20161,STA3111,01,00,30,16,Y,Y,6,N,Y,0.5476,0.9444,3,O, 
H1,20161,STA3111,01,00,31,16,Y,Y,6,N,Y,0.5317,1.0000,3,O, 
H1,20161,STA3111,01,00,32,15,Y,N,6,N,Y,0.9126,1.0000,4,O, 
H1,20161,STA3111,01,00,33,15,Y,Y,6,N,Y,0.4682,0.8333,3,O, 
H1,20161,STA3111,01,00,34,15,Y,Y,5,N,Y,0.5714,1.0000,3,O, 
H1,20161,STA3111,01,00,35,14,Y,N,6,N,Y,0.9000,1.0000,4,O, 
H1,20161,STA3111,01,00,36,14,Y,N,6,N,Y,0.8730,1.0000,4,O, 
H1,20161,STA3111,01,00,37,14,Y,Y,6,N,Y,0.7777,1.0000,4,O, 
H1,20161,STA3111,01,00,38,14,Y,Y,6,N,Y,0.5317,0.8888,3,O, 
H1,20161,STA3111,01,00,39,14,Y,Y,6,N,Y,0.4920,0.8888,3,O, 
H1,20161,STA3111,01,00,40,14,Y,Y,6,N,Y,0.4682,0.8888,3,O, 
H1,20161,STA3111,01,00,41,13,Y,N,6,Y,Y,0.8592,0.9473,4,O, 
H1,20161,STA3111,01,00,42,13,Y,N,6,N,Y,0.9285,1.0000,4,O, 
H1,20161,STA3111,01,00,43,13,Y,N,6,N,Y,0.8174,0.8333,4,O, 
H1,20161,STA3111,01,00,44,13,Y,Y,6,N,Y,0.6746,0.8333,3,O, 
H1,20161,STA3111,01,00,45,13,Y,Y,6,N,Y,0.5476,1.0000,3,O, 
H1,20161,STA3111,01,00,46,13,Y,Y,5,N,N,0.8571,0.8888,4,O, 
H1,20161,STA3111,01,00,47,12,Y,N,6,N,Y,0.8412,0.8333,4,O, 
H1,20161,STA3111,01,00,48,12,Y,Y,6,N,Y,0.7936,1.0000,4,O, 
H1,20161,STA3111,01,00,49,12,Y,Y,6,N,Y,0.5238,0.9444,3,O, 
H1,20161,STA3111,01,00,50,12,Y,Y,6,N,Y,0.5158,0.8333,3,O, 
H1,20161,STA3111,01,00,51,12,Y,Y,6,N,Y,0.4841,0.8333,3,O, 
H1,20161,STA3111,01,00,52,12,Y,Y,6,N,N,0.7698,1.0000,4,O, 
H1,20161,STA3111,01,00,53,11,Y,Y,6,N,Y,0.4523,0.8333,3,O, 
H1,20161,STA3111,01,00,54,11,Y,Y,6,N,Y,0.4523,0.7777,3,O, 
H1,20161,STA3111,01,00,55,11,Y,Y,6,N,N,0.8968,1.0000,4,O, 
H1,20161,STA3111,01,00,56,11,Y,Y,5,N,Y,0.6190,1.0000,3,O, 
H1,20161,STA3111,01,00,57,11,Y,Y,5,N,Y,0.4841,0.8888,3,O, 
H1,20161,STA3111,01,00,58,10,Y,N,6,N,Y,0.8730,0.8333,4,X, 
H1,20161,STA3111,01,00,59,10,Y,N,6,N,Y,0.7301,0.8333,3,X, 
H1,20161,STA3111,01,00,60,10,Y,Y,6,N,Y,0.6111,1.0000,3,O, 
H1,20161,STA3111,01,00,61,10,Y,Y,6,N,Y,0.5952,0.6666,3,O, 
H1,20161,STA3111,01,00,62,10,Y,Y,6,N,Y,0.5873,1.0000,3,O, 
H1,20161,STA3111,01,00,63,10,Y,Y,6,N,Y,0.5634,0.8333,3,O, 
H1,20161,STA3111,01,00,64,10,Y,Y,6,N,Y,0.5476,0.8888,3,O, 
H1,20161,STA3111,01,00,65,10,Y,Y,6,N,Y,0.4920,1.0000,3,O, 
H1,20161,STA3111,01,00,66,10,Y,Y,6,N,Y,0.4920,0.8333,3,O, 
H1,20161,STA3111,01,00,67,10,Y,Y,6,N,Y,0.3412,1.0000,3,O, 
H1,20161,STA3111,01,00,68,10,Y,Y,5,Y,Y,0.9126,1.0000,4,O, 
H1,20161,STA3111,01,00,69,10,Y,Y,5,N,Y,0.4841,0.8888,3,X, 
H1,20161,STA3111,01,00,70,10,N,N,6,N,Y,0.8015,1.0000,4,X, 
H1,20161,STA3111,01,00,71,9,Y,N,6,Y,Y,0.8174,0.6666,4,X, 
H1,20161,STA3111,01,00,72,9,Y,Y,6,N,Y,0.5158,0.9444,3,X, 
H1,20161,STA3111,01,00,73,9,Y,Y,6,N,Y,0.5079,1.0000,3,X, 
H1,20161,STA3111,01,00,74,9,Y,Y,6,N,Y,0.4761,0.9444,3,X, 
H1,20161,STA3111,01,00,75,8,Y,N,6,N,Y,0.8142,0.9473,4,X, 
H1,20161,STA3111,01,00,76,8,Y,Y,6,N,Y,0.6507,0.8888,3,X, 
H1,20161,STA3111,01,00,77,8,Y,Y,6,N,Y,0.5396,0.8333,3,X, 
H1,20161,STA3111,01,00,78,7,Y,Y,6,N,Y,0.8015,1.0000,4,O, 
H1,20161,STA3111,01,00,79,7,Y,Y,6,N,Y,0.5158,0.9444,3,X, 
H1,20161,STA3111,01,00,80,6,Y,N,6,N,Y,0.9047,1.0000,4,X, 
H1,20161,STA3111,01,00,81,6,Y,N,6,N,Y,0.7857,1.0000,4,X, 
H1,20161,STA3111,01,00,82,6,Y,Y,6,N,Y,0.5158,0.6666,4,O, 
H1,20161,STA3111,01,00,83,6,Y,Y,6,N,Y,0.4523,1.0000,3,X, 
H1,20161,STA3111,01,00,84,6,N,N,5,Y,Y,0.8809,1.0000,4,X, 
H1,20161,STA3111,01,00,85,5,Y,Y,6,N,Y,0.7380,1.0000,3,X, 
H1,20161,STA3111,01,00,86,5,Y,Y,6,N,Y,0.5317,0.8333,3,X, 
H1,20161,STA3111,01,00,87,4,Y,N,6,N,Y,0.8789,1.0000,4,X, 
H1,20161,STA3111,01,00,88,3,Y,Y,6,N,Y,0.7301,0.8333,4,O, 
H1,20161,STA3111,01,00,89,2,Y,Y,6,N,Y,0.5476,0.8888,3,X, 
H1,20161,STA3111,01,00,90,2,Y,Y,6,N,Y,0.5396,1.0000,3,X, 
H1,20161,STA3111,01,00,91,2,Y,Y,6,N,Y,0.5158,0.8333,3,X, 
H1,20161,STA3111,01,00,92,1,Y,Y,6,N,Y,0.5555,0.9444,3,X, 
H1,20161,STA3111,01,00,93,1,Y,Y,6,N,Y,0.5476,0.9444,3,X, 
H1,20161,STA3115,01,00,1,18,Y,N,6,N,Y,0.7936,0.8333,4,O, 
H1,20161,STA3115,01,00,2,18,Y,N,5,Y,Y,0.8814,0.9473,4,O, 
H1,20161,STA3115,01,00,3,18,Y,Y,4,Y,Y,0.9047,0.8333,4,O, 
H1,20161,STA3115,01,00,4,18,Y,N,3,Y,Y,1.0000,0.5000,4,O, 
H1,20161,STA3115,01,00,5,18,Y,N,2,N,Y,1.0000,0.8333,4,O, 
H1,20161,STA3115,01,00,6,18,N,N,6,Y,Y,1.0000,1.0000,4,O, 
H1,20161,STA3115,01,00,7,17,Y,N,5,N,Y,0.8571,1.0000,4,O, 
H1,20161,STA3115,01,00,8,15,Y,Y,6,N,Y,0.8888,1.0000,4,O, 
H1,20161,STA3115,01,00,9,14,Y,Y,6,N,Y,0.8015,1.0000,4,O, 
H1,20161,STA3115,01,00,10,14,Y,Y,5,Y,N,0.9047,0.6666,4,O, 
H1,20161,STA3115,01,00,11,13,Y,N,6,N,Y,0.8412,0.8333,4,O, 
H1,20161,STA3115,01,00,12,13,Y,Y,5,N,Y,0.6904,1.0000,3,O, 
H1,20161,STA3115,01,00,13,12,Y,Y,6,N,Y,0.8531,0.9444,4,O, 
H1,20161,STA3115,01,00,14,12,Y,Y,6,N,Y,0.8095,1.0000,4,O, 
H1,20161,STA3115,01,00,15,12,Y,Y,6,N,Y,0.7857,0.6666,4,O, 
H1,20161,STA3115,01,00,16,12,Y,Y,5,N,Y,0.9126,1.0000,4,O, 
H1,20161,STA3115,01,00,17,12,N,N,6,N,Y,0.8285,1.0000,4,O, 
H1,20161,STA3115,01,00,18,11,Y,N,6,N,Y,0.8015,1.0000,4,O, 
H1,20161,STA3115,01,00,19,11,Y,Y,6,N,Y,0.5714,1.0000,3,O, 
H1,20161,STA3115,01,00,20,11,Y,Y,6,N,Y,0.5476,0.9444,3,O, 
H1,20161,STA3115,01,00,21,10,Y,N,6,Y,Y,0.8174,0.6666,4,O, 
H1,20161,STA3115,01,00,22,10,Y,Y,6,N,Y,0.8492,0.8888,4,O, 
H1,20161,STA3115,01,00,23,10,Y,Y,6,N,Y,0.8492,0.8888,4,O, 
H1,20161,STA3115,01,00,24,10,Y,N,6,N,Y,0.8444,0.7894,4,O, 
H1,20161,STA3115,01,00,25,10,Y,Y,6,N,Y,0.7777,1.0000,4,O, 
H1,20161,STA3115,01,00,26,10,Y,Y,6,N,Y,0.5714,0.7222,3,O, 
H1,20161,STA3115,01,00,27,10,Y,N,5,Y,Y,1.0000,1.0000,4,O, 
H1,20161,STA3115,01,00,28,9,Y,Y,6,N,Y,0.8313,1.0000,4,O, 
H1,20161,STA3115,01,00,29,9,Y,Y,4,Y,Y,1.0000,1.0000,4,O, 
H1,20161,STA3115,01,00,30,8,Y,Y,6,N,N,0.7857,0.8333,4,O, 
H1,20161,STA3115,01,00,31,7,Y,Y,6,N,Y,0.8333,1.0000,4,O, 
H1,20161,STA3115,01,00,32,7,Y,Y,6,N,Y,0.5317,0.9444,3,O, 
H1,20161,STA3115,01,00,33,7,Y,Y,6,N,Y,0.5158,0.6666,4,O, 
H1,20161,STA3115,01,00,34,6,Y,N,6,N,Y,1.0000,0.8333,4,O, 
H1,20161,STA3115,01,00,35,6,Y,Y,6,N,Y,0.5873,1.0000,4,O, 
H1,20161,STA3115,01,00,36,5,Y,N,6,N,Y,0.8333,0.8333,4,X, 
H1,20161,STA3115,01,00,37,5,Y,Y,6,N,Y,0.8015,0.8333,4,X, 
H1,20161,STA3115,01,00,38,5,Y,Y,6,N,Y,0.7063,1.0000,3,O, 
H1,20161,STA3115,01,00,39,4,Y,Y,6,N,Y,0.6746,0.8333,3,O, 
H1,20161,STA3115,01,00,40,3,Y,Y,6,N,Y,0.8095,1.0000,4,X, 
H1,20161,STA3115,01,00,41,2,Y,Y,6,N,Y,0.4920,1.0000,3,O, 
H1,20161,STA3115,01,00,42,1,Y,Y,6,N,Y,1.0000,1.0000,4,X, 
H1,20161,STA3115,01,00,43,1,Y,Y,6,N,Y,0.9126,1.0000,4,X, 
H1,20161,STA3115,01,00,44,1,Y,N,6,N,Y,0.8968,0.5000,4,X, 
H1,20161,STA3115,01,00,45,1,Y,Y,6,N,Y,0.7916,1.0000,4,X, 
H1,20161,STA3115,01,00,46,1,Y,Y,6,N,Y,0.7857,1.0000,4,X, 
H1,20161,STA3115,01,00,47,1,Y,Y,6,N,Y,0.6746,1.0000,3,O, 
H1,20161,STA3115,01,00,48,1,Y,Y,6,N,Y,0.4761,1.0000,3,O, 
H1,20161,STA3123,01,00,1,18,Y,Y,6,Y,Y,1.0000,1.0000,4,O, 
H1,20161,STA3123,01,00,2,18,Y,N,6,Y,Y,0.8222,0.9473,4,O, 
H1,20161,STA3123,01,00,3,18,Y,N,6,N,Y,0.9285,1.0000,4,O, 
H1,20161,STA3123,01,00,4,18,Y,Y,6,N,Y,0.8392,1.0000,4,O, 
H1,20161,STA3123,01,00,5,18,Y,Y,6,N,Y,0.8253,0.9444,4,O, 
H1,20161,STA3123,01,00,6,18,Y,Y,6,N,Y,0.6825,0.8333,3,O, 
H1,20161,STA3123,01,00,7,18,Y,Y,6,N,Y,0.5317,0.8888,3,O, 
H1,20161,STA3123,01,00,8,18,Y,Y,6,N,Y,0.4682,0.6666,3,O, 
H1,20161,STA3123,01,00,9,18,Y,Y,5,Y,Y,0.9126,1.0000,4,O, 
H1,20161,STA3123,01,00,10,18,Y,N,5,Y,Y,0.8814,0.9473,4,O, 
H1,20161,STA3123,01,00,11,18,Y,N,5,Y,Y,0.8814,0.9473,4,O, 
H1,20161,STA3123,01,00,12,18,Y,Y,5,N,Y,0.8095,0.9444,4,O, 
H1,20161,STA3123,01,00,13,18,Y,Y,5,N,Y,0.7698,0.9444,4,O, 
H1,20161,STA3123,01,00,14,18,Y,N,4,Y,Y,0.9821,0.8333,4,O, 
H1,20161,STA3123,01,00,15,18,Y,Y,4,Y,Y,0.9444,0.6666,4,O, 
H1,20161,STA3123,01,00,16,18,Y,Y,4,N,Y,0.5000,0.8750,3,O, 
H1,20161,STA3123,01,00,17,16,Y,N,6,Y,Y,0.9424,1.0000,4,O, 
H1,20161,STA3123,01,00,18,16,Y,N,6,N,Y,0.7658,0.8888,4,O, 
H1,20161,STA3123,01,00,19,16,Y,Y,6,N,Y,0.7063,1.0000,3,O, 
H1,20161,STA3123,01,00,20,16,Y,Y,6,N,Y,0.5238,0.9444,3,O, 
H1,20161,STA3123,01,00,21,14,Y,N,6,N,Y,0.9000,1.0000,4,O, 
H1,20161,STA3123,01,00,22,14,Y,Y,6,N,Y,0.5317,0.9444,3,O, 
H1,20161,STA3123,01,00,23,14,Y,Y,5,Y,Y,0.8888,0.1666,4,O, 
H1,20161,STA3123,01,00,24,13,Y,N,6,Y,Y,0.8592,0.9473,4,O, 
H1,20161,STA3123,01,00,25,13,Y,N,6,N,Y,0.9047,1.0000,4,O, 
H1,20161,STA3123,01,00,26,13,Y,Y,6,N,Y,0.7698,1.0000,4,O, 
H1,20161,STA3123,01,00,27,13,Y,Y,6,N,Y,0.7063,1.0000,4,O, 
H1,20161,STA3123,01,00,28,13,Y,Y,5,N,Y,0.6904,1.0000,3,O, 
H1,20161,STA3123,01,00,29,12,Y,Y,6,N,Y,1.0000,1.0000,4,O, 
H1,20161,STA3123,01,00,30,12,Y,Y,6,N,Y,0.8492,0.8888,4,O, 
H1,20161,STA3123,01,00,31,12,Y,Y,6,N,Y,0.8412,1.0000,4,O, 
H1,20161,STA3123,01,00,32,11,Y,N,6,N,Y,0.9071,1.0000,4,O, 
H1,20161,STA3123,01,00,33,11,Y,Y,6,N,Y,0.8571,1.0000,3,O, 
H1,20161,STA3123,01,00,34,11,Y,N,6,N,Y,0.8142,0.9473,4,O, 
H1,20161,STA3123,01,00,35,11,Y,N,6,N,Y,0.8074,0.8421,4,O, 
H1,20161,STA3123,01,00,36,10,Y,Y,6,N,Y,0.9285,0.8888,4,O, 
H1,20161,STA3123,01,00,37,10,Y,N,6,N,Y,0.8730,0.8333,4,O, 
H1,20161,STA3123,01,00,38,10,Y,Y,6,N,Y,0.8492,0.8888,4,O, 
H1,20161,STA3123,01,00,39,10,Y,N,6,N,Y,0.8444,0.7894,4,O, 
H1,20161,STA3123,01,00,40,10,Y,Y,6,N,Y,0.5000,0.8750,3,O, 
H1,20161,STA3123,01,00,41,10,Y,Y,6,N,Y,0.4920,0.6666,3,O, 
H1,20161,STA3123,01,00,42,10,Y,Y,6,N,Y,0.3174,0.6666,3,O, 
H1,20161,STA3123,01,00,43,10,Y,Y,5,N,Y,0.6746,0.8333,3,O, 
H1,20161,STA3123,01,00,44,10,Y,Y,5,N,Y,0.6190,1.0000,3,O, 
