course_code,course_title
BIZ4142,기술경영
BIZ4191,사회공헌프로젝트:uSEE
TTP3812,수학교재연구및지도법
PHY2002,"주니어세미나(양자,빛그리고스핀)"
PHY2002,주니어세미나(물리학의최전선)
PHY2002,주니어세미나(스포츠물리학)
CHE2005,주니어세미나(21세기의 첨단 소재:나노 물질-나노화학의기초와그응용)
ESS4106,동위원소지질학
ESS4115,토양오염과정화
ESS4116,변성암석학및실험
ESS4123,자원경제학및실습
ESS4135,지구환경화학및실험
ENG3009,창업104: 테크노리더십
ENG3405,창업404: 지역사회를위한창의적문제해결
ENG2113,창업301:스타트업창업실전
MEU4650,메카트로닉스
EEE2001,주니어세미나(선형대수학Review세미나)
EEE2001,주니어세미나(반도체산업의현황과전망)
CSI4116,컴퓨터비전
CSI2130,창업105:멘토세미나
MST2100,신소재공학입문
MST3450,이동현상론
MST3520,반도체공학
MST3530,세라믹물성론
MST3610,재료유기화학
MST3630,창의적재료공학문제해결
MST4450,재료가공공정
MST4540,자성재료
MST4630,철강재료
CEE1101,사회환경시스템공학
CRP2001,주니어세미나(내안에서나를만드는것들)
ARC2502,기초건축설계1
IIE3113,창업302: 기술혁신경영
IIE4114,통신.미디어 경영
IIT3004,디지털시스템
IIT4312,메카트로닉스프로젝트
IIT4313,오토마타및계산이론
IIT3010,개별연구지도(1)
THE2908,텍스트와해석101
THE3917,한국신학의거인들
THE3940,남북화해와북한선교
THE2014,신학의이해(3)
THE2906,신학과사상개론
THE3502,사회윤리학
THE3606,종교교육과정
THE3915,인권과사회정의
THE3918,사랑에관한신학적인문학적탐구
THE3941,철학과신학의만남
THE3942,이야기치료와청소년상담
THE3943,세계교회사2
THE3945,성서히브리어2
THE3946,생태와신학의만남
THE3947,"종교,교육,실천"
THE4924,"유대교,로마제국,진리,그리고요한복음"
THE4925,오늘의눈으로다시보는구약성서의신학
SOC3302,생애과정과사회이동
SOC3304,도시공간과사회
SOC4102,종교사회학
SOC4204,현대사회학이론특강
SOC4703,연결망이론과분석
POL2822,EU지역특강
POL2101,고대중세서양정치사상
POL3107,러시아외교정책
POL3110,THEORIES OF DEMOCRACY
POL3825,POLITICS OF COLLABORATION AND INTEGRATION IN EUROPE
POL3833,대통령리더십론
POL3834,동아시아국제정치경제론
POL3867,한국정치론
PUB2106,전자정부론
PUB3117,행정학영어특강(1)
PUB4101,비교발전행정론
PUB3101,대통령과국정관리
COM2107,대중문화론
COM2111,영상제작이론
COM3103,국제커뮤니케이션
COM3148,위험사회와커뮤니케이션
COM3166,PR과미디어
COM4200,커뮤니케이션능력개발
SOW2001,주니어세미나(기독교적가치로청년의삶만들기)
ANT3107,현대사회와정체성
ANT3109,종교와문화
ANT3114,네트워크사회의문화기획
ANT3116,생태인류학
LAW4138,미국법개론(1)
CHM2001,주니어세미나(합창지휘)
BSP3209,가창(1)
CHM3201,오르간클래스(1)
CHM4222,합창음악의역사(1)
CHM2659,바로크앙상블
CHM4217,합창지휘법
CHM4218,오르간부전공(1)
CHM4220,오르간부전공(3)
VOM1203,독일어딕션(1)
VOM2205,불어딕션(1)
VOM4218,오페라공연과실습(1)
VOM4221,오페라클래스(1)
BSP2208,피아노연주법세미나(1)
BSP3228,현대피아노음악
BSP4204,바로크음악연주법(1)
CMP1205,악기론(1)
CNT2105,패턴디자인의기초
CNT2106,의류산업유통론
CNT3124,어패럴패턴디자인
CNT4126,패션소비문화와소비자주의
FNS2001,주니어세미나(외식급식산업계트렌드파악)
HID3131,디지털디자인스튜디오
HID4121,미래주택융합기술이론과현장실습
HID4103,조명디자인스튜디오
HID4115,공간마케팅
CFS3121,아동영양학
CFS3101,유아음악교육
CFS3104,아동문제행동지도
CFS3116,부모교육
DSN2110,패션일러스트레이션
DSN3106,디자인미학
DSN4104,디지털패션디자인
DSN4107,생활용품디자인
DSN4118,패키지디자인
EDU2116,인적자원개발론
EDU2125,서양교육사
EDU2135,진로상담의이론과실제
EDU3103,교수방법론
EDU3106,교육과일의세계
EDU3136,교육의인류학적탐구
EDU3167,교육추리통계방법
EDU3168,비교교육의이론과실제
EDU4108,교육연구방법론
EDU4113,교육행정문제세미나
EDU4127,마음교육론
EDU4134,교수설계의원리와실제
PED2110,수영교수법(2)
PED3810,운동상해기전및평가실습
SLS1201,스포츠응용산업학개론
SLS2120,수영(2)
SLS2209,축구(1)
SLS1301,인간행동과삶
SLS2001,주니어세미나(신체적정신적한계와레저스포츠)
SLS2111,보디빌딩(1)
SLS2300,축구(2)
SLS2765,뉴스포츠
SLS2110,재활운동실기
SLS2315,배드민턴(2)
SLS3117,승마(1)
SLS3210,특수체육
SLS4202,스포츠응용산업인턴쉽
SLS4205,스포츠정책및법
SLS4213,스포츠와정서
SLS4301,스포츠인더스트리4.0
UIC3514,HISTORY AND MEMORY IN EAST ASIA
UIC3575,MODERN GERMAN HISTORY
UIC3589,TOPICS IN MEDIA AND POPULAR CULTURE
UIC3591,SHINHAN SEMINAR
UIC3597,TRANSLATION OF ASIA THROUGH FILM
UIC3622,TOPICS IN FILM STUDIES
UIC3203,ADVANCED JAPANESE (1)
UIC3547,TOPICS IN POSTCOLONIAL STUDIES
UIC3568,TOPICS IN CLASSICAL GREEK PHILOSOPHY
UIC3615,THE SOCIOLOGY OF BIBLICAL LITERATURE
UIC3618,ADVANCED STUDIES IN POETRY
CLC2102,KOREAN AND JAPANESE LITERATURE FROM THE COLONIAL PERIOD
CLC2720,FILM AND MUSIC (THE HISTORY OF OST)
CLC3701,DRAMATIC WRITING
CLC3712,TOPICS IN THE COMPARATIVE PHILOSOPHY OF CULTURE
CLC3728,ROCK MUSIC AND AMERICAN IDENTITY
CLC4702,METROPOLITAN LITERATURE AND CULTURE
CLC4711,RELIGION AND CULTURE(1): EAST ASIAN RELIGION AND CULTURE 
CLC4721,HUMANITIES AND RELATED FIELDS
ISM2120,HUMAN RIGHTS: ISSUES AND PROBLEMS
ISM3506,TERRORISM AND INTERNATIONAL SECURITY
ISM3531,REALISM IN THE REAL WORLD
ISM3528,EAST AND WEST: FUNDAMENTALS OF WORLD POLITICS
ISM3532,PROJECT DESIGN AND MANAGEMENT FOR INTERNATIONAL COOPERATION
POL3150,AMERICAN ELECTIONS AND CAMPAIGNS
POL3868,INTERNATIONAL POLITICAL ECONOMY OF EAST ASIA IN POST DEVELOPMENT
POL3869,PUBLIC CHOICE
POL3870,RECONCILIATION AND JUSTICE IN EAST ASIA
POL3832,SEMINAR ON GLOBAL CITIZENSHIP
POL4830,CAUSES OF WAR AND PEACE IN INTERNATIONAL RELATIONS
JCL2002,THEORY AND PRACTICE OF INTERNATIONAL RELATIONS
JCL2003,FUNDAMENTALS OF CONSTITUTIONALISM
JCL3103,INTERNATIONAL INTELLECTUAL PROPERTY LAW
JCL3104,THE LAW OF INTERNATIONAL BUSINESS TRANSACTIONS
STP3007,SOCIAL INNOVATION SEMINAR
JCL3105,ECONOMIC ANALYSIS OF LAW
JCL4002,THE RULE OF LAW IN THEORY AND PRACTICE
QRM3001,THEORY OF FINANCIAL ANALYSIS
STP3006,ORGANIZATION THEORY
STP4002,"SEMINAR ON SCIENCE, TECHNOLOGY, AND POLICY ISSUES"
STP4003,TECHNOLOGIES AND SOCIAL CHANGES IN A CONNECTED SOCIETY
SDC2006,CULTURE AND SOCIAL INNOVATION
SDC3005,POLITICAL ECONOMY OF CLIMATE CHANGE
SDC4001,SENIOR RESEARCH SEMINAR IN INTERNATIONAL DEVELOPMENT
NSE2001,ELECTROMAGNETIC THEORY
SED2001,PHYSICAL CHEMISTRY (1)
NSE4001,NSE SENIOR THESIS
NSE4003,COMPUTATIONAL APPROACH FOR NANO AND ENERGY TECHNOLOGY
ESE4001,EESE SENIOR THESIS
UBC4001,BC SENIOR THESIS
UBC4002,CHEMICAL BIOLOGY
UIC1502,SOCIAL COGNITION
UIC1925,INTRODUCTION TO ACADEMIC WRITING
UIC3574,FORMAL METHODS
IID3014,CONTEXT MAPPING
ASP2010,KOREAN SOCIETY AND CULTURAL REPRESENTATIONS
ASP2014,AS LHP: COLD WAR IN EAST ASIA
ASP2019,"AS LHP: SOCIAL MOVEMENTS IN MODERN JAPAN, 1868-1960"
ASP2029,MEMORY POLITICS IN ASIA
ASP2031,HISTORY OF ISLAMIC IRAN
ASP3007,AS LHP: CAPITALISM AND ITS CRITICS; KOREA 1920-PRESENT
CTM1003,EVERYDAY COMPUTING AND THE INTERNET
CTM2001,TECHNOVATION: INTRODUCTION TO TECHNOLOGY MANAGEMENT
CTM2014,INTRODUCTION TO DATA SCIENCE
CTM2013,DIGITAL SOCIAL MEDIA
CTM3001,BUSINESS MODELS IN CREATIVE TECHNOLOGY INDUSTRY
CTM3014,SMART SERVICE SYSTEMS
CDM2007,HISTORY OF MODERN AND CONTEMPORARY DESIGN
PHM3059,의약품제조관리학
PHM3060,의약품품질관리학
PHM4310,전공심화실습(1)
PHM3034,의약화학
PHM4300,선택실무실습
GCE1101,한국어교육개론
GLD1005,학술한국어이해4
GLD1006,학술한국어표현4
GLD1008,유학생을위한학술독해4
GCI1101,국제통상입문
GCK1101,한국문화입문
GLD1003,학술한국어이해3
GLD1004,학술한국어표현3
GLD1007,유학생을위한학술독해3
GCI1102,한국정치의이해
GCK1103,한국의문화적사건
GIC2201,시장과효율성
GIC2304,세계화:이론과실제
GIC2205,물가와고용
GIC2207,글로벌경영관리
GIC2208,은행과이자
GIC2209,경영과회계
GIC2210,통계학연습
GIC2301,한국과국제관계
GIC2303,외교정책입문
GIC3201,산업구조와기업전략연구
GIC3202,다국적기업론
GIC3203,국제금융의이해
GIC3204,합리적선택이론
GIC3301,국제기구의이해
GIC3302,미디어와외교정책
GCE2009,한국어표현교육
GCK2101,한류와한국문화
GKC2008,한국어의이해
GKC2105,광고/PR의이해
GKC2106,디자인과한국문화
GLD2002,사회언어학연구
GKC3101,근대사회와문화번역
GKC3102,디지털환경과한국문화
GKC3103,한국대중문화의이해
GKC3104,한국영화속의아시아
GKE3101,한국어화용론
GKE3102,한국어문법교육
KOS3104,동아시아문화교류와한류
JAP3101,일본의경제와기업경영
VEN3104,신기술투자포럼
LEA3102,리더십개발코칭
FIL3105,디지털이미지Lab
STS4103,폐기물의정치학:생태와공공재
YCD1999,GREAT BOOKS & DEBATE (그리스비극의영웅세계)
YCE1999,GREAT BOOKS & DEBATE (여행기와시선읽기)
YCF1404,ENGLISH COMMUNICATION FOR HUMSOC(ADV)
YCG1998,일상생활의에코액션 (명예특임교수강의시리즈)
YCG1999,GREAT BOOKS & DEBATE (개인과사회의변화를위한기독교윤리적가치)
ECO1002,경제학개론
YCI1998,경제현상의이해 (명예특임교수강의시리즈)
YCL1999,GREAT BOOKS & DEBATE (생명윤리와건강한삶)
UCR1004,HOLISTIC EDUCATIONⅣ-BODY FOR LIFE
YCS1001,컴퓨팅적사고와SW프로그래밍
UCR1001,HOLISTIC EDUCATIONⅠ-[연인]초등.중학교멘토링
UCR1001,HOLISTIC EDUCATIONⅠ-[애인]아동청소년멘토링
UCR1001,HOLISTIC EDUCATIONⅠ-자원봉사센터연계봉사(주말)
UCR1002,HOLISTIC EDUCATIONⅡ-합창
UCR1003,HOLISTIC EDUCATIONⅢ-포크댄스
UCR1003,HOLISTIC EDUCATIONⅢ-K-양생체조
UCR1007,YONSEI RC 101-국어국문학과
UCR1007,YONSEI RC 101-경제학부
UCR1007,YONSEI RC 101-수학과
UCR1007,YONSEI RC 101-대기과학과
UCR1007,YONSEI RC 101-전기전자공학부
UCR1007,YONSEI RC 101-기계공학부
UCR1007,YONSEI RC 101-생화학과
UCR1007,YONSEI RC 101-언론홍보영상학부
UCR1007,YONSEI RC 101-생활디자인학과
UCR1007,YONSEI RC 101-UD
TTP4100,학교폭력예방및학생의이해
MED2105,CAMPUS HOUR(1)
MED2241,라틴어 기원 의학용어 입문
MED2210,실험의학(1)-전기/신경생리 및 행동신경과학
MED2301,채플 3
DEN1031,유기화학1
NUR4014,보건의료정책과 간호
NUR4202,여성건강
IEE3580,KOREAN GOVERNMENT AND PUBLIC POLICY
IEE3581,ECOLOGY OF HUMAN DEVELOPMENT
CEE5301,연속체역학
CEE7602,환경에너지공학
CEE7804,건설자동화
EEE5730,선형시스템이론
EEE6111,검파및추정론
EEE6501,고급컴퓨터구조
EEE7502,인공지능
EEE7780,신재생에너지적용전력기기및제어
EEE8501,패턴인식특론
ELL6442,코퍼스데이터분석
ELL7215,현대희곡과인종/성재현
ISA6089,HISTORY OF THE KOREAN CULTURE AND MEDIA INDUSTRY
ISA6101,EAST ASIAN POLITICAL ECONOMY AND DEVELOPMENT
ISA6151,MERGERS & ACQUISITIONS
ISC6024,International Conflict & Its Resolution
ISC6026,Political Economy of Korean Development
ISC6038,International Trade Law and Policy
ISC6061,Nuclear Issues in Global Affairs
ISC6135,SUSTAINABLE DEVELOPMENT AND ENVIRONMENTAL POLICY
ISF6035,Financial Derivatives
ISF6043,Accounting and Financial Analysis
ISM6017,Marketing Management
KOR7235,한국근현대작가연구1
KOR9105,외국어로서의한국어학
LSB7006,의생명공학
MEU5005,음향학1
MEU6501,제어 및 지능 시스템의 해석 및 설계
POL6131,일본과동아시아
POL6152,세계시민연구세미나
POL6154,문제해결의정치학과학술적글쓰기
YJD6703,WTO LAW AND PRACTICE
YJD6706,AMERICAN LAW AND LEGAL SYSTEM I
YJD7414,COMPARATIVE CORPORATE LAW AND GOVERNANCE
RUS3127,러시아의여성성담론
YCD1999,"GREAT BOOKS & DEBATE (오래된이야기,오늘의영화)"
YCE1104,20세기한국의역사와세계
YCJ1005,게임전략과금융공학
CHE1004,일반화학및실험(2)
UCJ1137,그리스·로마고전집중탐구
UCL1224,피클볼
UCI2001,사회봉사(음악재능기부 선봉사 후학점인정)
UCI1166,연고대합동특강시리즈(진리·정의·자유를향한인문학적성찰)
KOR2507,고전문학전공을위한한문
KOR2001,주니어세미나(구술자료를활용한문화기획)
KOR2511,한국의노래
KOR3412,국어방언학
KOR3521,고전문학과젠더
KOR3530,문학과게밍
KOR3531,근대시가론
KOR3532,한국신화의이해
KOR4406,자료전산처리방법론
KOR4410,한국어어휘교육론
CLL3607,현대한어와한어어법(2)
ELL3102,영어낱말분석
ELL3916,"POETRY, DRAMA AND PERFORMANCE"
ELL3927,영국르네상스드라마
ELL3920,DREAM WRITING
GER3121,최근독일문학동향
GER4118,독문학텍스트원전강독
TTP3846,러시아어교육론
RUS3130,인텔리겐치아와아나키즘
RUS3138,러시아어학세미나
RUS4104,러시아현대시
RUS4109,러시아어조어론
RUS4117,러시아공연예술
HIS2703,영국사
HIS2713,한국근대사
HIS2715,중국의민족구성과역사발전
HIS3734,동유럽사
HIS3107,한국고대생활사탐구
HIS3124,구석기시대연구
HIS3428,동남아시아사
HIS3717,최근의구미정세
HIS3984,지구사란무엇인가
HIS3988,한국사특강(2)
HIS3989,북한현대사
HIS3990,중세사회의변화와조선건국
HIS4104,한국중세의국가와농민
HIS4410,일본사연습
HIS4804,제3세계의등장과도전
PHI3219,대륙합리론
PHI2256,인식론
PHI2255,인도철학
PHI2257,서양윤리학사
PHI3281,여성주의의철학
PHI3153,한국유학사상
PHI3252,신유학
PHI4110,법철학
LIS4810,텍스트마이닝
PSY2001,주니어세미나(마음연구법)
PSY2001,주니어세미나(사회및성격심리최근동향)
PSY3165,발달과문화
PSY4130,사회정서신경과학
ECO2202,개인재무설계
ECO3114,후생경제학
ECO4110,정치및공공경제
STA2003,시사통계학(2)
STA3102,다변량통계분석
STA4103,데이터마이닝
BIZ2125,경영환경의최신동향:디지털혁명과사회변동
BIZ3117,HCI개론
BIZ3196,최첨단기술트렌드와기술경영
BIZ3197,비즈니스애널리틱스
BIZ3198,비즈니스프로그래밍
BIZ3340,ENTREPRENEURSHIP AND STRATEGY
BIZ4102,네트워크이론
BIZ4139,데이타를이용한의사결정
BIZ4180,조직학습:기회와함정
BIZ4192,마케팅애널리틱스
BIZ4193,동기부여와임파워먼트
MAT2103,통계학
PHY2002,주니어세미나(현대물리학의최전선)
PHY2002,주니어세미나(라즈베리파이를이용한디지털통신및제어실습)
ESS2112,지구화학개론
ESS3105,물리탐사및실습
ESS4105,광상학
ESS4108,지하수오염모니터링및실습
ESS4124,지구시스템자료분석및실습
ATM4110,기상프로그래밍
ATM4103,전산유체역학
ENG2114,공학과지식재산(캡스톤디자인)
MEU2001,주니어세미나(머신러닝/제어시스템소개및프로그래밍)
MEU3690,컴퓨터응용생산공학
EEE2001,주니어세미나(동물행동과로봇)
EEE2001,주니어세미나(디지털혁명과IT기업의발전과정)
EEE2001,주니어세미나(제4차산업혁명의신기술)
EEE2001,주니어세미나(AR/3D몰입형미디어)
MST3460,재료계면공학
MST3560,생물유기재료공학
MST4580,나노소자
CEE3604,건설환경현장실습
CEE4413,건설환경공학세미나
CRP2103,도시공학종합설계예비(1)
CRP2104,도시공학종합설계예비(2)
ARC3512,공간과인간행동
DAA2001,주니어세미나(MEMBRANE공학)
DAA3720,공정제어
IIE2109,산업공학기초통계
IIT3306,바이오일렉트로닉스개론
BIO3106,식물발생분화학
BIO4917,후성유전학입문
BCH2001,주니어세미나(난치성질환의차세대치료기술소개)
BCH3111,분자대사생화학
BTE3202,바이오공정공학
BTE4408,바이오식품산업공학
THE2015,사회와실천
THE2016,문화와상상력
THE2006,종교학
THE4202,신약원전강독
THE3813,문화신학
THE3916,인간과종교
THE3950,에큐메니칼신학
THE3951,이야기심리학과상담
THE3952,"예언자:역사,메시지,상황화"
THE3955,바울의삶과정치신학
THE3956,인공지능과신학
THE3957,일본사회와선교
SOC3503,정치사회학
SOC3830,일반사회교육론
SOC2107,미래의사회학
POL2103,국제기구론
POL2119,여성과복지의정치학
POL3104,근대서양정치사상
POL3831,COSMOPOLITANISM AND CRITICS
POL3873,페미니스트정치이론
POL4108,동아시아국제관계영어원강
POL3875,비교정치체제론
PUB2105,재정학
PUB3123,정책평가론
PUB4102,정부간관계론
PUB4112,리더십과거버넌스
COM3167,언론학의최근동향:미디어와포퓰리즘그리고민주주의
COM4203,디지털미디어스타트업
SOW3122,정신보건사회복지론
SOW4108,프로그램개발과평가
ANT2109,의료인류학
ANT4103,경제인류학
CHM3202,오르간클래스(2)
CHM4223,합창음악의역사(2)
CHM4219,오르간부전공(2)
CHM4221,오르간부전공(4)
BSP3225,피아노연주법세미나(2)
BSP4206,오케스트라레파토리세미나(관악)
BSP3226,관악문헌
CMP3214,고급대위법
CMP4209,고급관현악법
CMP3213,기초관현악법
CNT2001,주니어세미나(한국전통복식의기술)
CNT2111,섬유가공과신소재
CNT3115,동양의복식문화와역사
CNT4120,기능성의류캡스톤디자인
CNT4128,패션브랜드캡스톤디자인
HID2001,주니어세미나(영화를통해본미래사업기획)
HID2111,디지털패브리케이션
HID3113,공간디자인과문화
CFS3105,아동상담
CFS3134,노년학개론
CFS4109,아동·가족연구방법론
DSN2120,디자인재료와조형
DSN2106,빛과색채조형
DSN3134,사용자경험과인터페이스디자인
EDU3122,평생교육론
EDU3129,기업교육론
EDU3169,고등교육입문:고등교육의이해와탐구
EDU4114,교육프로그램개발
EDU4121,국제이해교육
PED2102,배구교수법(2)
SLS2104,포크댄스
SLS2181,피클볼(1)
SLS2218,스포츠응용심리학
SLS3205,스포츠투어리즘
SLS4223,운동의학의이론과실제
UIC3511,MORAL PSYCHOLOGY
UIC3512,LAW AND THE 4TH INDUSTRIAL REVOLUTION
UIC3516,SPECIAL TOPICS IN FICTION
UIC3517,ECONOMIC HISTORY OF KOREA AND JAPAN
UIC3562,LITERARY THEORY AND CRITICISM
UIC3609,MARXISM AND MODERNITY
CLC2106,THE EPIC NOVEL
CLC2716,ART IN PREMODERN EAST ASIA
CLC2721,100 YEARS OF HOLLYWOOD CINEMA
CLC3729,ANGLO-AMERICAN LITERARY CINEMA
CLC3718,TOPICS IN THE COMPARATIVE PHILOSOPHY OF HISTORY
CLC3720,THE LITERATURE AND CULTURE OF DREAMS
ISM2121,MODERN ISRAEL AND THE MIDDLE EAST
ISM3510,MODERN CHINESE HISTORY
ISM3533,INTERNATIONAL HUMAN RIGHTS: CONCEPTS AND CONTROVERSIES
ISM4508,A NEW CONTEXT OF CHINESE FOREIGN POLICY
POL2220,KOREAN POLITICS AND DEMOCRACY
POL3843,THE IDEA OF DEMOCRACY
POL3861,INTRODUCTION TO STATISTICAL METHODOLOGY
POL3871,FOREIGN POLICY IN THEORY AND PRACTICE
POL3872,MEDIA AND CONTEMPORARY AMERICAN POLITICS
JCL2010,UNITED NATIONS AND GLOBAL JUSTICE
JCL2011,INTRODUCTION TO LEGAL STUDIES
JCL4003,PRACTICE ON INTERNATIONAL NEGOTIATION
JCL4004,CIVIL SOCIETY AND NGO
JCL4005,CONTRACT LAW AND THE CISG
QRM4001,ANALYTICS FOR SOCIAL INNOVATION
STP2006,IT AND SOCIO-ECONOMIC CHANGE
STP3003,ETHICS AND EMERGING TECHNOLOGY
STP3008,LEGAL APPROACH TO HEALTH AND TECHNOLOGY
NSE2003,SOLID STATE CHEMISTRY
ESE3006,TRANSPORT THEORY
NSE2002,INTRODUCTION TO NANOTECHNOLOGY AND LABORATORY
NSE3010,ADVANCED NANOSCIENCE
NSE4004,NANOMATERIALS
UBC4003,RESEARCH PARTICIPATION
UBC4004,NEURODEGENERATIVE DISORDERS
UBC4005,CONCEPTS IN BIOINFORMATICS
UIC2002,주니어세미나(CRITICAL UNDERSTANDING OF SCIENCE AND TECHNOLOGY LAW)
UIC2002,주니어세미나(MOLECULAR ENGINEERING: FROM MOLECULES TO NANOMACHINES)
POL1003,INTRODUCTION TO INTERNATIONAL RELATIONS
UIC3645,TOPICS IN INTELLECTUAL HISTORY
ASP2004,AS LHP: READING COLONIAL JAPAN
ASP2024,AS LHP: MODERNITY AND CHINESE LITERATURE
ASP3021,AS LHP: TRANSNATIONAL SEXUALITY ACROSS ASIA
ASP3022,MEDIA AND CULTURE IN ASIA
ASP3023,TRANSNATIONAL ASIA
CTM2015,FINANCIAL AND ACCOUNTING FOR TECHNOLOGY VENTURE FIRMS
CTM4003,SOCIAL INNOVATION CAPSTONE PROJECT 2
PHM3102,약학전공설계(2)
PHM3026,질병의이해
GLD1009,사고와표현
GCK1102,한국문화의이해
GCK1104,한국의역사적사건
GCI2202,한국경제와국제협력
GCI2204,현대기업의조직관리
GIC2211,투자분석
GIC3205,국제자본시장실습
GIC3206,현대경제의주요쟁점
GIC3207,국제무역이론과실제
GIC3303,국제통상연구방법론
GIC3304,남북한관계와국제정치
GIC4301,국제개발협력의이해와적용
GCE2010,한국어이해교육
GKC2001,재외동포언어연구
GKC2104,매스미디어의이해
GKC2107,이야기와문화연구
GKC2108,일상생활과현대사회
GKC2109,한국인의의식주문화
GCE3104,한국문화교육
GKC3105,문화비교입문
GKC3106,스토리텔링과문화콘텐츠
GKC3107,미디어제작입문
GKE3103,한국어발음교육
GKE4101,한국어교육정책
TRA3101,외교통상국제기구론
FIL4103,디지털스토리텔링연습
STS4101,과학기술의정치경제
YCD1999,GREAT BOOKS & DEBATE (영화와함께읽는중국고전)
YCE1998,인간과함께한과학기술의발자취 (명예특임교수강의시리즈)
YCE1999,GREAT BOOKS & DEBATE (자본주의사회문화깊이읽기)
YCG1999,GREAT BOOKS & DEBATE (글로벌시대의개인의욕망과윤리)
YCH1605,창업204:현대사회생활과지식재산의보호
YCI1998,한반도전략론 (명예특임교수강의시리즈)
YCK1998,디지털방송의진화 (명예특임교수강의시리즈)
UCR1001,HOLISTIC EDUCATIONⅠ-[연인]고등학교학습멘토링
UCR1001,HOLISTIC EDUCATIONⅠ-[연인]중학생멘토링
UCR1002,HOLISTIC EDUCATIONⅡ-CCM 찬양
UCR1002,HOLISTIC EDUCATIONⅡ-CREATIVE ART(2-D ART FOUNDATION AND DEVELOPMENT)
UCR1003,HOLISTIC EDUCATIONⅢ-피클볼
UCR1007,YONSEI RC 101-2013~2016학번
MED2211,미생물과 숙주반응입문
MED2216,실험의학(2)-신경과학
MED2232,실험의학(1)-분자유전학
MED2101,세포분자생물학(치대)
NUR4019,국제간호의 이해 I
NUR4120,통일과 간호
NUR5112,특수교육학개론
NUR9322,디자인과문화
NUR9419,환자안전
NUR9422,지역사회건강문제와간호
IEE3583,SOCIETY AND HUMAN BEHAVIOR
YJD7944,INTERNATIONAL MOOT COURT PRACTICUM
ANT5002,문화인류학이론
ANT5003,젠더와문화연구입문
ANT6119,현장과 다큐멘터리
BIZ7025,국제마케팅
BIZ8033,국제경영전략
CSI6103,검색및텍스트분석
CSI6505,멀티코어프로그래밍기초
EDU9440,교육의 비교문화적 연구
EEE5340,음성및오디오신호처리
EEE5710,전기기기및제어
EEE6301,변환이론
EEE7205,최적화이론
EEE7207,지식정보마이닝
EEE8202,네트워크특론(I)
ISA6302,Political Economy of Japan
ISC6037,Culture & Development
ISC6045,Non-Government Organizations and Development
ISC6051,Law & Development
ISC6126,Economic Development of China
ISC6139,Sustainable Development and Energy Policy
ISF6009,Investment and Risk Management
ISF6034,Korean Economic Development
ISK6016,Gender & Society
ISK6119,The History of Popular Culture in Korea
ISK6130,Korean Peninsula Issues in International Perspective
KOR6003,현대통사이론연구
KOR6014,언어습득론 연구
KOR6204,한국어담화교육론
KOR7604,동아시아문화교류연구
KOR8031,국어구어문법세미나
KOR8523,한문학과젠더
POL7103,국제기구론
PUB8534,정책사례
YJD7112,CITIZENSHIP AND MIGRATION
YJD7113,AMERICAN CONSTITUTIONAL LAW: CIVIL LIBERTIES AND RIGHTS
YJD7419,U.S. Unincorporated Business Entities
YJD7811,LAW AND POLITICS IN KOREA
YCG1602,인권:생각에서실천까지
PHY1003,일반물리학및실험(1)
YCL1999,GREAT BOOKS & DEBATE (인간의역사와미래에대한생물학적탐구)
YCS1002,SW프로그래밍
UCJ1122,축제문화의이해
UCL1229,비만관리를위한식이조절과운동
UCI2001,"사회봉사(드림 스터디 멘토링 \가람1004 봉사단)"""
UCI2001,"사회봉사(드림 스터디 멘토링 \에델마을 봉사단\"")"""
UCR1016,라이프아카데미-삶의의미
UCL1130,미래여성인력과사회혁신
UCL1131,젠더폭력예방교육세미나
UCL1132,사회혁신과기업CSR
HUM3004,불확실한시대의인문학Ⅰ: 윤동주창작워크숍
KOR2512,한국고전시가의이해
KOR3319,고전문학과민속
KOR4306,남북한문학읽기
KOR4505,고전소설과판소리
CLL2305,전공중국어연습(1)
CLL3606,현대한어와한어어법(1)
CLL3603,중국사상(II)
ELL3903,ENGLISH RENAISSANCE LITERATURE
ELL4920,근현대세계문학비교연구
ELL3708,18세기영국소설
ELL4301,영어학특강
GER2113,독일작가세미나(1)
GER3111,독일학특강
GER3123,현대독일시론
RUS2130,모스크바-페테르부르크
RUS3142,19세기사실주의문학
RUS4103,러시아고전시와로만스
HIS2106,한국중세사(2)
HIS2718,세계문화유산의이해
HIS3403,중국의봉건사회
HIS3103,신석기ㆍ청동기문화연구
HIS3706,유럽세계의확대
HIS4402,중국과아시아
HIS4703,서양사강독
HIS4810,분단한국의지성사
PHI3103,영국경험론
PHI4274,한국불교철학
PSY2001,주니어세미나(성격사회심리최근동향)
PSY2111,시각마음그리고뇌
PSY4127,인지발달
PSY4146,시각신경과학
ECO3165,금융과경제데이터
ECO4866,행동경제학
STA2004,시사통계학(3)
BIZ3169,비즈니스모델:디지털스타트업을위한캡스톤프로젝트
BIZ3182,제품및서비스혁신
BIZ4194,비즈니스애널리틱스를위한데이터마이닝
BIZ4195,디지털마케팅전략및응용
BIZ4196,벤처캐피탈
BIZ4177,마케팅전략모형
PHY2002,"주니어세미나(양자,빛,그리고스핀)"
PHY2002,주니어세미나(반도체와응집물리)
ESS3108,지질공학및실험
ESS4104,위성지구과학및실습
ESS4120,지구내부학
ATM2106,대기해양상호작용
